speaker,speech,timestamp,date
pier carlo padoan,"uh, i’m even more puzzled by the fact that as so stated the government is going to support a no rather than a yes. then as  was asking, what if the result is yes? is that a no confidence vote in the government? you also said, yanis, that you might want to ask greek people to have a mandate on a long-term program. is this a different referendum or is it going to be in the set of questions? and then if you, uh, ask for a mandate for a long-term program, are you going to also explain that in order to get the long-term program, which since the beginning i personally supported, there are some steps which are necessary given that there is a current program.",1900-01-01 00:39:48,2015-06-27 00:00:00
pier carlo padoan,"and finally, uh, are you going to discuss the consequences of whatever outcome the referendum is to greece or the greek people? and in general, uh, are, are you going to go beyond this specific point or are you going just to say that with the referendum, that’s the end of it? thank you, and sorry for adding questions, but-",1900-01-01 00:40:36,2015-06-27 00:00:00
yanis varoufakis,that’s okay.,1900-01-01 00:41:01,2015-06-27 00:00:00
pier carlo padoan,"… as i said, i’m getting terribly confused and i apologize for that. also, i think i will turn again to yanis to get more clarity on these issues. yanis.",1900-01-01 00:41:01,2015-06-27 00:00:00
yanis varoufakis,"pier carlo, your questions are, are spot on and i welcome them because clarity is necessary. let me be very clear, if the answer on sunday, the 6th, by the greek people is that we should sign, we will sign, and we will sign immediately. you’ve asked, pier carlo, very pertinent political question. does this mean that it will not, uh, will this not be a vote of lack of confidence, uh, withdrawal of confidence from the government? maybe it will be, maybe we’ll need to have a different governmental configuration that will pass the agreement as offered by the institutions through parliament. we will do whatever it takes… to quote mario, politically in order to remain faithful to the verdict of the greek people if the greek people say yes or no.",1900-01-01 00:41:12,2015-06-27 00:00:00
yanis varoufakis,"you asked a question, which i think is very important these days. you said, “will you describe to the greek people the slas, the prior actions that were proposed by the institutions and compare them and contrast them with the ones that you propose as a greek government measure by measure by measure?” yes we will, we have, we are very strong believers in the capacity of people, or voters to be active citizens and to make, uh, considered analysis and take, uh, decisions responsibly concerning the future of their country, this is what democracy is all about.",1900-01-01 00:42:01,2015-06-27 00:00:00
yanis varoufakis,"uh, you asked the question about the long-term. our objective, as you know, we have discussed with the two of us, was always to come to an agreement that might be tough, that might be, uh, bitter medicine, but which would come part and parcel of a broader package that would take grexit of the table. the greatest problem that the greek economy now has is the fear of grexit. this negative expectation which impedes investment, it impedes consumption, it impedes growth. this package as presented by institutions does not contain any hope of this in the near future. instead, what it promises is an ext- extension of the current uncertainty through one review after the other, leading to another negotiation like this. i think that it, i, i’m, i’m puzzled for once by the lack of comprehension of how important that is and our collective failure to come up with a package that doesn’t extend the crisis, pretending that it has solved it for a few months.",1900-01-01 00:42:43,2015-06-27 00:00:00
yanis varoufakis,"um, you asked me whether we are going to discuss the consequences of a no vote. yes we will, to the extent that it is possible to discuss consequences concerning an uncharted territory. but let me finish by asking, posing my own question. yes, this uncharted territory is very frightening for us. it’s devastating. it scares us. i’m sure it scares everyone. however, does this mean that because a no vote or a n- negative decision by a government like ours is scary? does this mean that a government li- our, like ours should accept any package proposed to it? i submit to you that if we’ve reached that point in europe, then we should reconsider what we have done.",1900-01-01 00:43:54,2015-06-27 00:00:00
jeroen dijsselbloem,luis.,1900-01-01 00:44:55,2015-06-27 00:00:00
luis de guindos,"uh, yanis. uh, i, i am a f- uh, in full agreement with what michel has said about the legitimacy of the requirement to, to call a referendum. you are fully entitled to, to do that, but at least let me say you something. i think that, uh, you know, this referendum is a little bit, uh, taking consideration of the specifics a little bit particular.",1900-01-01 00:44:55,2015-06-27 00:00:00
luis de guindos,"first because being called with the, you know, uh, eight days in advance is the first time that i have that, uh, i seen my life, uh, you know, referendum with the such a short notice. i don’t know, perhaps we can look at the track records of previous referendums, but, uh, well it’s going to take place, uh, the referendum on july the 5th, um, and today is, uh-",1900-01-01 00:45:25,2015-06-27 00:00:00
